n,coverage,noncoverage_rate,mean_set_size,median_set_size,p90_set_size,top1_accuracy,singleton_rate,abstain_rate,empty_set_rate,fail_to_abstain_rate,ece_top1,unsafe_n,unsafe_coverage,unsafe_fail_to_abstain_rate,method,alpha,domain,seed,target_coverage,coverage_gap,result_file
80,1.0,0.0,10.1375,12.0,15.0,0.5625,0.05,0.95,0.0,0.0,0.2355693973171047,59,1.0,0.0,vanilla_conformal,0.05,target_occluded,4,0.95,0.05,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.05.csv
257,0.926070038910506,0.0739299610894941,13.342412451361868,14.0,14.0,0.4591439688715953,0.0,1.0,0.0,0.0,0.2484394115630747,185,0.9675675675675676,0.0,aps_conformal,0.05,target_camera_shift,4,0.95,-0.023929961089494,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.05.csv
167,0.9880239520958084,0.0119760479041916,14.005988023952096,14.0,15.0,0.1976047904191616,0.0,1.0,0.0,0.0,0.3455599127761266,125,0.984,0.0,aps_conformal,0.05,target_lighting_shift,4,0.95,0.0380239520958084,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.05.csv
80,1.0,0.0,12.5625,13.5,15.0,0.5625,0.0,1.0,0.0,0.0,0.2355693973171047,59,1.0,0.0,aps_conformal,0.05,target_occluded,4,0.95,0.05,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.05.csv
257,0.9494163424124512,0.0505836575875486,13.988326848249027,14.0,15.0,0.4591439688715953,0.0,1.0,0.0,0.0,0.0657769227007948,185,0.9837837837837838,0.0,temperature_conformal,0.05,target_camera_shift,4,0.95,-0.0005836575875486,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.05.csv
167,0.9640718562874252,0.0359281437125748,13.538922155688622,13.0,14.0,0.1976047904191616,0.0,1.0,0.0,0.0,0.1797768223740177,125,0.96,0.0,temperature_conformal,0.05,target_lighting_shift,4,0.95,0.0140718562874252,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.05.csv
80,1.0,0.0,13.125,14.0,15.0,0.5625,0.0,1.0,0.0,0.0,0.0860514237287359,59,1.0,0.0,temperature_conformal,0.05,target_occluded,4,0.95,0.05,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.05.csv
257,0.4863813229571984,0.5136186770428015,1.0,1.0,1.0,0.4863813229571984,1.0,0.0,0.0,0.5136186770428015,0.1872930518009292,185,0.5081081081081081,0.4918918918918919,prompt_only_top1,0.05,target_camera_shift,4,0.95,-0.4636186770428015,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.05.csv
167,0.592814371257485,0.4071856287425149,1.0,1.0,1.0,0.592814371257485,1.0,0.0,0.0,0.4071856287425149,0.0905728196473904,125,0.688,0.312,prompt_only_top1,0.05,target_lighting_shift,4,0.95,-0.3571856287425149,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.05.csv
80,0.6,0.4,1.0,1.0,1.0,0.6,1.0,0.0,0.0,0.4,0.1788324155103919,59,0.6440677966101694,0.3559322033898305,prompt_only_top1,0.05,target_occluded,4,0.95,-0.35,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.05.csv
257,0.9416342412451362,0.0583657587548638,11.33852140077821,12.0,14.0,0.4863813229571984,0.0077821011673151,0.9922178988326849,0.0,0.0,0.1872930518009292,185,0.9837837837837838,0.0,coras,0.05,target_camera_shift,4,0.95,-0.0083657587548637,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.05.csv
167,0.940119760479042,0.0598802395209581,11.29940119760479,13.0,14.0,0.592814371257485,0.029940119760479,0.9700598802395208,0.0,0.0,0.0905728196473904,125,0.952,0.0,coras,0.05,target_lighting_shift,4,0.95,-0.009880239520958,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.05.csv
80,0.9875,0.0124999999999999,10.95,12.0,15.0,0.6,0.0125,0.9875,0.0,0.0,0.1788324155103919,59,1.0,0.0,coras,0.05,target_occluded,4,0.95,0.0375,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.05.csv
257,0.953307392996109,0.0466926070038909,12.93774319066148,13.0,14.0,0.4863813229571984,0.0038910505836575,0.9961089494163424,0.0,0.0,0.1872930518009292,185,0.9891891891891892,0.0,coras_aps,0.05,target_camera_shift,4,0.95,0.003307392996109,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.05.csv
167,0.9461077844311376,0.0538922155688622,12.065868263473051,13.0,14.0,0.592814371257485,0.0059880239520958,0.994011976047904,0.0,0.0,0.0905728196473904,125,0.952,0.0,coras_aps,0.05,target_lighting_shift,4,0.95,-0.0038922155688622,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.05.csv
80,0.9875,0.0124999999999999,12.525,13.0,14.0,0.6,0.0,1.0,0.0,0.0,0.1788324155103919,59,1.0,0.0,coras_aps,0.05,target_occluded,4,0.95,0.0375,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.05.csv
257,0.9377431906614786,0.0622568093385214,11.085603112840468,12.0,14.0,0.4863813229571984,0.0077821011673151,0.9922178988326849,0.0,0.0,0.1872930518009292,185,0.9837837837837838,0.0,mondrian_domain,0.05,target_camera_shift,4,0.95,-0.0122568093385213,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.05.csv
167,1.0,0.0,13.688622754491018,15.0,15.0,0.592814371257485,0.0059880239520958,0.994011976047904,0.0,0.0,0.0905728196473904,125,1.0,0.0,mondrian_domain,0.05,target_lighting_shift,4,0.95,0.05,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.05.csv
80,0.9875,0.0124999999999999,8.0625,9.0,12.0,0.6,0.125,0.875,0.0,0.0,0.1788324155103919,59,1.0,0.0,mondrian_domain,0.05,target_occluded,4,0.95,0.0375,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.05.csv
257,0.4591439688715953,0.5408560311284047,1.0,1.0,1.0,0.4591439688715953,1.0,0.0,0.0,0.5408560311284046,0.2484394115630747,185,0.4702702702702703,0.5297297297297298,top1_singleton,0.1,target_camera_shift,4,0.9,-0.4408560311284047,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.10.csv
167,0.1976047904191616,0.8023952095808383,1.0,1.0,1.0,0.1976047904191616,1.0,0.0,0.0,0.8023952095808383,0.3455599127761266,125,0.232,0.768,top1_singleton,0.1,target_lighting_shift,4,0.9,-0.7023952095808383,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.10.csv
80,0.5625,0.4375,1.0,1.0,1.0,0.5625,1.0,0.0,0.0,0.4375,0.2355693973171047,59,0.5932203389830508,0.4067796610169492,top1_singleton,0.1,target_occluded,4,0.9,-0.3375,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.10.csv
257,0.8910505836575876,0.1089494163424124,12.0,12.0,12.0,0.4591439688715953,0.0,1.0,0.0,0.0,0.2484394115630747,185,0.945945945945946,0.0,topk_calibrated,0.1,target_camera_shift,4,0.9,-0.0089494163424124,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.10.csv
167,0.8622754491017964,0.1377245508982035,12.0,12.0,12.0,0.1976047904191616,0.0,1.0,0.0,0.0,0.3455599127761266,125,0.864,0.0,topk_calibrated,0.1,target_lighting_shift,4,0.9,-0.0377245508982035,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.10.csv
80,0.9875,0.0124999999999999,12.0,12.0,12.0,0.5625,0.0,1.0,0.0,0.0,0.2355693973171047,59,1.0,0.0,topk_calibrated,0.1,target_occluded,4,0.9,0.0875,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.10.csv
257,0.9182879377431906,0.0817120622568093,10.754863813229573,12.0,14.0,0.4591439688715953,0.0,1.0,0.0,0.0,0.2484394115630747,185,0.9621621621621622,0.0,vanilla_conformal,0.1,target_camera_shift,4,0.9,0.0182879377431905,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.10.csv
167,0.8862275449101796,0.1137724550898203,12.778443113772456,13.0,13.0,0.1976047904191616,0.0,1.0,0.0,0.0,0.3455599127761266,125,0.896,0.0,vanilla_conformal,0.1,target_lighting_shift,4,0.9,-0.0137724550898203,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.10.csv
80,0.9875,0.0124999999999999,8.0,9.0,13.100000000000009,0.5625,0.1125,0.8875,0.0,0.0,0.2355693973171047,59,1.0,0.0,vanilla_conformal,0.1,target_occluded,4,0.9,0.0875,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.10.csv
257,0.8988326848249028,0.1011673151750972,11.470817120622568,12.0,13.0,0.4591439688715953,0.0,1.0,0.0,0.0,0.2484394115630747,185,0.9513513513513514,0.0,aps_conformal,0.1,target_camera_shift,4,0.9,-0.0011673151750972,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.10.csv
167,0.8802395209580839,0.1197604790419161,12.137724550898204,12.0,13.0,0.1976047904191616,0.0,1.0,0.0,0.0,0.3455599127761266,125,0.888,0.0,aps_conformal,0.1,target_lighting_shift,4,0.9,-0.0197604790419161,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.10.csv
80,0.9875,0.0124999999999999,9.625,11.0,13.0,0.5625,0.05,0.95,0.0,0.0,0.2355693973171047,59,1.0,0.0,aps_conformal,0.1,target_occluded,4,0.9,0.0875,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.10.csv
257,0.9027237354085604,0.0972762645914396,11.070038910505836,11.0,14.0,0.4591439688715953,0.0,1.0,0.0,0.0,0.0621345253125889,185,0.9567567567567568,0.0,temperature_conformal,0.1,target_camera_shift,4,0.9,0.0027237354085603,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.10.csv
167,0.874251497005988,0.1257485029940119,12.437125748502996,13.0,13.0,0.1976047904191616,0.0,1.0,0.0,0.0,0.1797579405649655,125,0.88,0.0,temperature_conformal,0.1,target_lighting_shift,4,0.9,-0.0257485029940119,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.10.csv
80,0.9875,0.0124999999999999,8.425,9.0,12.0,0.5625,0.025,0.975,0.0,0.0,0.0860854931808542,59,1.0,0.0,temperature_conformal,0.1,target_occluded,4,0.9,0.0875,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.10.csv
257,0.4863813229571984,0.5136186770428015,1.0,1.0,1.0,0.4863813229571984,1.0,0.0,0.0,0.5136186770428015,0.1872930518009292,185,0.5081081081081081,0.4918918918918919,prompt_only_top1,0.1,target_camera_shift,4,0.9,-0.4136186770428016,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.10.csv
167,0.592814371257485,0.4071856287425149,1.0,1.0,1.0,0.592814371257485,1.0,0.0,0.0,0.4071856287425149,0.0905728196473904,125,0.688,0.312,prompt_only_top1,0.1,target_lighting_shift,4,0.9,-0.307185628742515,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.10.csv
80,0.6,0.4,1.0,1.0,1.0,0.6,1.0,0.0,0.0,0.4,0.1788324155103919,59,0.6440677966101694,0.3559322033898305,prompt_only_top1,0.1,target_occluded,4,0.9,-0.3,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.10.csv
257,0.9105058365758756,0.0894941634241245,8.256809338521402,8.0,13.0,0.4863813229571984,0.0194552529182879,0.980544747081712,0.0,0.0,0.1872930518009292,185,0.9675675675675676,0.0,coras,0.1,target_camera_shift,4,0.9,0.0105058365758754,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.10.csv
167,0.9161676646706588,0.0838323353293413,9.44311377245509,11.0,12.0,0.592814371257485,0.0958083832335329,0.9041916167664672,0.0,0.0,0.0905728196473904,125,0.936,0.0,coras,0.1,target_lighting_shift,4,0.9,0.0161676646706586,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.10.csv
80,0.9875,0.0124999999999999,7.825,9.0,12.0,0.6,0.125,0.875,0.0,0.0,0.1788324155103919,59,1.0,0.0,coras,0.1,target_occluded,4,0.9,0.0875,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.10.csv
257,0.9182879377431906,0.0817120622568093,10.439688715953308,11.0,13.0,0.4863813229571984,0.0038910505836575,0.9961089494163424,0.0,0.0,0.1872930518009292,185,0.9675675675675676,0.0,coras_aps,0.1,target_camera_shift,4,0.9,0.0182879377431905,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.10.csv
167,0.8982035928143712,0.1017964071856287,10.161676646706589,11.0,12.0,0.592814371257485,0.029940119760479,0.9700598802395208,0.0,0.0,0.0905728196473904,125,0.92,0.0,coras_aps,0.1,target_lighting_shift,4,0.9,-0.0017964071856287,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.10.csv
80,0.9875,0.0124999999999999,10.05,11.0,13.0,0.6,0.0125,0.9875,0.0,0.0,0.1788324155103919,59,1.0,0.0,coras_aps,0.1,target_occluded,4,0.9,0.0875,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.10.csv
257,0.8560311284046692,0.1439688715953307,5.832684824902723,5.0,10.0,0.4863813229571984,0.0700389105058365,0.9299610894941636,0.0,0.0116731517509727,0.1872930518009292,185,0.9243243243243244,0.0162162162162162,mondrian_domain,0.1,target_camera_shift,4,0.9,-0.0439688715953308,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.10.csv
167,0.9461077844311376,0.0538922155688622,11.323353293413174,13.0,14.0,0.592814371257485,0.029940119760479,0.9700598802395208,0.0,0.0,0.0905728196473904,125,0.952,0.0,mondrian_domain,0.1,target_lighting_shift,4,0.9,0.0461077844311377,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.10.csv
80,0.9375,0.0625,4.4,4.0,8.0,0.6,0.275,0.725,0.0,0.0125,0.1788324155103919,59,0.9491525423728814,0.0,mondrian_domain,0.1,target_occluded,4,0.9,0.0374999999999999,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.10.csv
257,0.4591439688715953,0.5408560311284047,1.0,1.0,1.0,0.4591439688715953,1.0,0.0,0.0,0.5408560311284046,0.2484394115630747,185,0.4702702702702703,0.5297297297297298,top1_singleton,0.2,target_camera_shift,4,0.8,-0.3408560311284047,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.20.csv
167,0.1976047904191616,0.8023952095808383,1.0,1.0,1.0,0.1976047904191616,1.0,0.0,0.0,0.8023952095808383,0.3455599127761266,125,0.232,0.768,top1_singleton,0.2,target_lighting_shift,4,0.8,-0.6023952095808384,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.20.csv
80,0.5625,0.4375,1.0,1.0,1.0,0.5625,1.0,0.0,0.0,0.4375,0.2355693973171047,59,0.5932203389830508,0.4067796610169492,top1_singleton,0.2,target_occluded,4,0.8,-0.2375,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.20.csv
257,0.8560311284046692,0.1439688715953307,9.0,9.0,9.0,0.4591439688715953,0.0,1.0,0.0,0.0,0.2484394115630747,185,0.9027027027027028,0.0,topk_calibrated,0.2,target_camera_shift,4,0.8,0.0560311284046691,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.20.csv
167,0.7065868263473054,0.2934131736526946,9.0,9.0,9.0,0.1976047904191616,0.0,1.0,0.0,0.0,0.3455599127761266,125,0.784,0.0,topk_calibrated,0.2,target_lighting_shift,4,0.8,-0.0934131736526946,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.20.csv
80,0.975,0.025,9.0,9.0,9.0,0.5625,0.0,1.0,0.0,0.0,0.2355693973171047,59,0.9830508474576272,0.0,topk_calibrated,0.2,target_occluded,4,0.8,0.1749999999999999,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.20.csv
257,0.8404669260700389,0.159533073929961,6.272373540856031,7.0,10.0,0.4591439688715953,0.0933852140077821,0.906614785992218,0.0,0.0077821011673151,0.2484394115630747,185,0.8810810810810811,0.0108108108108108,vanilla_conformal,0.2,target_camera_shift,4,0.8,0.0404669260700388,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.20.csv
167,0.7544910179640718,0.2455089820359282,9.149700598802395,9.0,10.0,0.1976047904191616,0.0179640718562874,0.9820359281437124,0.0,0.0,0.3455599127761266,125,0.816,0.0,vanilla_conformal,0.2,target_lighting_shift,4,0.8,-0.0455089820359282,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.20.csv
80,0.9625,0.0374999999999999,4.3625,4.0,8.0,0.5625,0.2875,0.7125,0.0,0.0,0.2355693973171047,59,0.9830508474576272,0.0,vanilla_conformal,0.2,target_occluded,4,0.8,0.1624999999999999,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.20.csv
257,0.8754863813229572,0.1245136186770428,8.88715953307393,10.0,12.0,0.4591439688715953,0.0194552529182879,0.980544747081712,0.0,0.0,0.2484394115630747,185,0.9243243243243244,0.0,aps_conformal,0.2,target_camera_shift,4,0.8,0.0754863813229571,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.20.csv
167,0.8383233532934131,0.1616766467065868,10.65868263473054,11.0,11.0,0.1976047904191616,0.0,1.0,0.0,0.0,0.3455599127761266,125,0.856,0.0,aps_conformal,0.2,target_lighting_shift,4,0.8,0.038323353293413,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.20.csv
80,0.9625,0.0374999999999999,6.5,8.0,11.0,0.5625,0.2125,0.7875,0.0,0.0125,0.2355693973171047,59,0.9830508474576272,0.0,aps_conformal,0.2,target_occluded,4,0.8,0.1624999999999999,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.20.csv
257,0.8404669260700389,0.159533073929961,6.918287937743191,7.0,10.0,0.4591439688715953,0.0116731517509727,0.9883268482490272,0.0,0.0,0.0621116273165413,185,0.8864864864864865,0.0,temperature_conformal,0.2,target_camera_shift,4,0.8,0.0404669260700388,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.20.csv
167,0.7245508982035929,0.2754491017964071,8.988023952095809,9.0,10.0,0.1976047904191616,0.0,1.0,0.0,0.0,0.1797194086877782,125,0.8,0.0,temperature_conformal,0.2,target_lighting_shift,4,0.8,-0.0754491017964071,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.20.csv
80,0.9625,0.0374999999999999,4.8125,5.0,8.0,0.5625,0.1375,0.8625,0.0,0.0,0.0861550793950016,59,0.9830508474576272,0.0,temperature_conformal,0.2,target_occluded,4,0.8,0.1624999999999999,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.20.csv
257,0.4863813229571984,0.5136186770428015,1.0,1.0,1.0,0.4863813229571984,1.0,0.0,0.0,0.5136186770428015,0.1872930518009292,185,0.5081081081081081,0.4918918918918919,prompt_only_top1,0.2,target_camera_shift,4,0.8,-0.3136186770428016,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.20.csv
167,0.592814371257485,0.4071856287425149,1.0,1.0,1.0,0.592814371257485,1.0,0.0,0.0,0.4071856287425149,0.0905728196473904,125,0.688,0.312,prompt_only_top1,0.2,target_lighting_shift,4,0.8,-0.207185628742515,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.20.csv
80,0.6,0.4,1.0,1.0,1.0,0.6,1.0,0.0,0.0,0.4,0.1788324155103919,59,0.6440677966101694,0.3559322033898305,prompt_only_top1,0.2,target_occluded,4,0.8,-0.2,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.20.csv
257,0.7704280155642024,0.2295719844357976,3.638132295719844,3.0,7.0,0.4863813229571984,0.1906614785992217,0.8093385214007782,0.0,0.0350194552529182,0.1872930518009292,185,0.8378378378378378,0.0324324324324324,coras,0.2,target_camera_shift,4,0.8,-0.0295719844357976,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.20.csv
167,0.8203592814371258,0.1796407185628742,5.149700598802395,6.0,10.0,0.592814371257485,0.281437125748503,0.718562874251497,0.0,0.0119760479041916,0.0905728196473904,125,0.872,0.0,coras,0.2,target_lighting_shift,4,0.8,0.0203592814371257,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.20.csv
80,0.9125,0.0875,3.6125,3.0,7.0,0.6,0.3,0.7,0.0,0.0125,0.1788324155103919,59,0.9491525423728814,0.0,coras,0.2,target_occluded,4,0.8,0.1124999999999999,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.20.csv
257,0.8988326848249028,0.1011673151750972,8.081712062256809,9.0,11.0,0.4863813229571984,0.0272373540856031,0.9727626459143968,0.0,0.0,0.1872930518009292,185,0.9621621621621622,0.0,coras_aps,0.2,target_camera_shift,4,0.8,0.0988326848249027,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.20.csv
167,0.8862275449101796,0.1137724550898203,8.610778443113773,10.0,11.0,0.592814371257485,0.0958083832335329,0.9041916167664672,0.0,0.0,0.0905728196473904,125,0.912,0.0,coras_aps,0.2,target_lighting_shift,4,0.8,0.0862275449101795,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.20.csv
80,0.9875,0.0124999999999999,7.575,9.0,11.0,0.6,0.1125,0.8875,0.0,0.0,0.1788324155103919,59,1.0,0.0,coras_aps,0.2,target_occluded,4,0.8,0.1875,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.20.csv
257,0.7976653696498055,0.2023346303501945,4.120622568093385,4.0,8.0,0.4863813229571984,0.1634241245136186,0.8365758754863813,0.0,0.0233463035019455,0.1872930518009292,185,0.8648648648648649,0.0216216216216216,mondrian_domain,0.2,target_camera_shift,4,0.8,-0.0023346303501945,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.20.csv
167,0.9041916167664672,0.0958083832335329,7.850299401197605,10.0,11.0,0.592814371257485,0.1257485029940119,0.874251497005988,0.0,0.0,0.0905728196473904,125,0.928,0.0,mondrian_domain,0.2,target_lighting_shift,4,0.8,0.104191616766467,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.20.csv
80,0.75,0.25,1.825,1.0,4.0,0.6,0.6,0.4,0.0,0.1625,0.1788324155103919,59,0.8135593220338984,0.1016949152542373,mondrian_domain,0.2,target_occluded,4,0.8,-0.05,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.20.csv
